fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2025-05-24,PEAJE COCORNA,5167,2759,7926,fin_de_semana,4165.41
2025-05-24,PEAJE CURITI,4278,2042,6320,fin_de_semana,4165.41
2025-05-24,PEAJE EL BORDO,3091,1481,4572,fin_de_semana,4165.41
2025-05-24,PEAJE EL CORZO,9163,9163,18326,fin_de_semana,4165.41
2025-05-24,PEAJE EL CRUCERO,1913,959,2872,fin_de_semana,4165.41
2025-05-24,PEAJE EL KORAN,4691,2398,7089,fin_de_semana,4165.41
2025-05-24,PEAJE GARZON 1,6263,6263,12526,fin_de_semana,4165.41
2025-05-24,PEAJE GARZON 2,5768,0,5768,fin_de_semana,4165.41
2025-05-24,PEAJE LA PARADA,0,0,0,fin_de_semana,4165.41
2025-05-24,PEAJE LAS FLORES,10694,5283,15977,fin_de_semana,4165.41
2025-05-24,PEAJE LOS CUROS,4744,2189,6933,fin_de_semana,4165.41
2025-05-24,PEAJE LOS LLANOS,2930,1547,4477,fin_de_semana,4165.41
2025-05-24,PEAJE OIBA,3223,1711,4934,fin_de_semana,4165.41
2025-05-24,PEAJE PLATANAL,2155,1062,3217,fin_de_semana,4165.41
2025-05-24,PEAJE PUERTO TRIUNFO,3353,1612,4965,fin_de_semana,4165.41
2025-05-24,PEAJE RINCON HONDO,1541,718,2259,fin_de_semana,4165.41
2025-05-24,PEAJE RIO BLANCO,2841,1293,4134,fin_de_semana,4165.41
2025-05-24,PEAJE RIO BOGOTA,27008,27008,54016,fin_de_semana,4165.41
2025-05-24,PEAJE RIO FRIO,929,475,1404,fin_de_semana,4165.41
2025-05-24,PEAJE SABOYA,2290,1345,3635,fin_de_semana,4165.41
2025-05-24,PEAJE SACHICA,5159,2806,7965,fin_de_semana,4165.41
2025-05-24,PEAJE SAN DIEGO,3688,1861,5549,fin_de_semana,4165.41
2025-05-24,PEAJE SAN JUAN,4937,2645,7582,fin_de_semana,4165.41
2025-05-24,PEAJE SANCLEMENTE,849,448,1297,fin_de_semana,4165.41
2025-05-24,PEAJE TARAZA,2313,968,3281,fin_de_semana,4165.41
2025-05-24,PEAJE TORO,1263,676,1939,fin_de_semana,4165.41
2025-05-24,PEAJE TUNEL LA LINEA QUINDIO,3683,0,3683,fin_de_semana,4165.41
2025-05-24,PEAJE TUNEL LA LINEA TOLIMA,2971,2971,5942,fin_de_semana,4165.41
2025-05-24,PEJE CARIMAGUA,1996,1218,3214,fin_de_semana,4165.41
2025-05-25,PEAJE  LA ESPERANZA,3476,1789,5265,fin_de_semana,
2025-05-25,PEAJE ARCABUCO,4173,2312,6485,fin_de_semana,
2025-05-25,PEAJE BICENTENARIO,1886,831,2717,fin_de_semana,
2025-05-25,PEAJE CANO,2460,1378,3838,fin_de_semana,
2025-05-25,PEAJE CASABLANCA,10253,4272,14525,fin_de_semana,
2025-05-25,PEAJE CERRITOS II,10420,5870,16290,fin_de_semana,
2025-05-25,PEAJE COCORNA,5219,2042,7261,fin_de_semana,
2025-05-25,PEAJE CURITI,4269,2663,6932,fin_de_semana,
2025-05-25,PEAJE EL BORDO,3012,1589,4601,fin_de_semana,
2025-05-25,PEAJE EL CORZO,12096,12096,24192,fin_de_semana,
2025-05-25,PEAJE EL CRUCERO,1842,852,2694,fin_de_semana,
2025-05-25,PEAJE EL KORAN,4876,2148,7024,fin_de_semana,
2025-05-25,PEAJE GARZON 1,3812,3812,7624,fin_de_semana,
2025-05-25,PEAJE GARZON 2,4887,0,4887,fin_de_semana,
2025-05-25,PEAJE LA PARADA,0,0,0,fin_de_semana,
2025-05-25,PEAJE LAS FLORES,7574,3759,11333,fin_de_semana,
2025-05-25,PEAJE LOS CUROS,4775,2946,7721,fin_de_semana,
2025-05-25,PEAJE LOS LLANOS,3164,1648,4812,fin_de_semana,
2025-05-25,PEAJE OIBA,3402,1718,5120,fin_de_semana,
2025-05-25,PEAJE PLATANAL,1767,987,2754,fin_de_semana,
2025-05-25,PEAJE PUERTO TRIUNFO,3374,1824,5198,fin_de_semana,
2025-05-25,PEAJE RINCON HONDO,1407,881,2288,fin_de_semana,
2025-05-25,PEAJE RIO BLANCO,2288,1182,3470,fin_de_semana,
2025-05-25,PEAJE RIO BOGOTA,22922,22922,45844,fin_de_semana,
2025-05-25,PEAJE RIO FRIO,846,397,1243,fin_de_semana,
2025-05-25,PEAJE SABOYA,2583,1142,3725,fin_de_semana,
2025-05-25,PEAJE SACHICA,5386,2149,7535,fin_de_semana,
2025-05-25,PEAJE SAN DIEGO,2815,1281,4096,fin_de_semana,
2025-05-25,PEAJE SAN JUAN,3737,1721,5458,fin_de_semana,
2025-05-25,PEAJE SANCLEMENTE,777,351,1128,fin_de_semana,
2025-05-25,PEAJE TARAZA,2524,1304,3828,fin_de_semana,
2025-05-25,PEAJE TORO,1113,565,1678,fin_de_semana,
2025-05-25,PEAJE TUNEL LA LINEA QUINDIO,3651,0,3651,fin_de_semana,
2025-05-25,PEAJE TUNEL LA LINEA TOLIMA,3371,3371,6742,fin_de_semana,
2025-05-25,PEJE CARIMAGUA,1853,873,2726,fin_de_semana,
2025-05-26,PEAJE  LA ESPERANZA,3654,1868,5522,entre_semana,
2025-05-26,PEAJE ARCABUCO,3192,1406,4598,entre_semana,
2025-05-26,PEAJE BICENTENARIO,1830,906,2736,entre_semana,
2025-05-26,PEAJE CANO,2342,1007,3349,entre_semana,
2025-05-26,PEAJE CASABLANCA,8474,4249,12723,entre_semana,
2025-05-26,PEAJE CERRITOS II,10995,5907,16902,entre_semana,
2025-05-26,PEAJE COCORNA,5010,2650,7660,entre_semana,
2025-05-26,PEAJE CURITI,3942,2183,6125,entre_semana,
2025-05-26,PEAJE EL BORDO,3210,1666,4876,entre_semana,
2025-05-26,PEAJE EL CORZO,9198,9198,18396,entre_semana,
2025-05-26,PEAJE EL CRUCERO,1605,776,2381,entre_semana,
2025-05-26,PEAJE EL KORAN,4882,2413,7295,entre_semana,
2025-05-26,PEAJE GARZON 1,5885,5885,11770,entre_semana,
2025-05-26,PEAJE GARZON 2,6226,0,6226,entre_semana,
2025-05-26,PEAJE LA PARADA,0,0,0,entre_semana,
2025-05-26,PEAJE LAS FLORES,10172,5116,15288,entre_semana,
2025-05-26,PEAJE LOS CUROS,4466,2400,6866,entre_semana,
2025-05-26,PEAJE LOS LLANOS,2963,1402,4365,entre_semana,
2025-05-26,PEAJE OIBA,3277,1747,5024,entre_semana,
2025-05-26,PEAJE PLATANAL,1950,1122,3072,entre_semana,
2025-05-26,PEAJE PUERTO TRIUNFO,3846,1908,5754,entre_semana,
2025-05-26,PEAJE RINCON HONDO,1634,842,2476,entre_semana,
2025-05-26,PEAJE RIO BLANCO,2577,1464,4041,entre_semana,
2025-05-26,PEAJE RIO BOGOTA,22368,22368,44736,entre_semana,
2025-05-26,PEAJE RIO FRIO,895,359,1254,entre_semana,
2025-05-26,PEAJE SABOYA,2226,1167,3393,entre_semana,
2025-05-26,PEAJE SACHICA,3654,1565,5219,entre_semana,
2025-05-26,PEAJE SAN DIEGO,4153,2123,6276,entre_semana,
2025-05-26,PEAJE SAN JUAN,5014,2487,7501,entre_semana,
2025-05-26,PEAJE SANCLEMENTE,811,412,1223,entre_semana,
2025-05-26,PEAJE TARAZA,1970,1037,3007,entre_semana,
2025-05-26,PEAJE TORO,1149,646,1795,entre_semana,
2025-05-26,PEAJE TUNEL LA LINEA QUINDIO,3495,0,3495,entre_semana,
2025-05-26,PEAJE TUNEL LA LINEA TOLIMA,3600,3600,7200,entre_semana,
2025-05-26,PEJE CARIMAGUA,1528,743,2271,entre_semana,
2025-05-27,PEAJE  LA ESPERANZA,3809,1959,5768,entre_semana,
2025-05-27,PEAJE ARCABUCO,3501,1618,5119,entre_semana,
2025-05-27,PEAJE BICENTENARIO,1859,975,2834,entre_semana,
2025-05-27,PEAJE CANO,2655,1332,3987,entre_semana,
2025-05-27,PEAJE CASABLANCA,8397,4387,12784,entre_semana,
2025-05-27,PEAJE CERRITOS II,11808,6380,18188,entre_semana,
2025-05-27,PEAJE COCORNA,5453,2693,8146,entre_semana,
2025-05-27,PEAJE CURITI,4431,2422,6853,entre_semana,
2025-05-27,PEAJE EL BORDO,3354,1707,5061,entre_semana,
2025-05-27,PEAJE EL CORZO,9213,9213,18426,entre_semana,
2025-05-27,PEAJE EL CRUCERO,1999,1018,3017,entre_semana,
2025-05-27,PEAJE EL KORAN,5192,2947,8139,entre_semana,
2025-05-27,PEAJE GARZON 1,5948,5948,11896,entre_semana,
2025-05-27,PEAJE GARZON 2,6205,0,6205,entre_semana,
2025-05-27,PEAJE LA PARADA,0,0,0,entre_semana,
2025-05-27,PEAJE LAS FLORES,11149,5553,16702,entre_semana,
2025-05-27,PEAJE LOS CUROS,5057,2637,7694,entre_semana,
2025-05-27,PEAJE LOS LLANOS,3412,1617,5029,entre_semana,
2025-05-27,PEAJE OIBA,3644,1971,5615,entre_semana,
2025-05-27,PEAJE PLATANAL,2291,1384,3675,entre_semana,
2025-05-27,PEAJE PUERTO TRIUNFO,4339,2287,6626,entre_semana,
2025-05-27,PEAJE RINCON HONDO,1703,842,2545,entre_semana,
2025-05-27,PEAJE RIO BLANCO,2721,1601,4322,entre_semana,
2025-05-27,PEAJE RIO BOGOTA,24104,24104,48208,entre_semana,
2025-05-27,PEAJE RIO FRIO,883,410,1293,entre_semana,
2025-05-27,PEAJE SABOYA,2354,1327,3681,entre_semana,
2025-05-27,PEAJE SACHICA,3774,1737,5511,entre_semana,
2025-05-27,PEAJE SAN DIEGO,4039,1989,6028,entre_semana,
2025-05-27,PEAJE SAN JUAN,5189,2660,7849,entre_semana,
2025-05-27,PEAJE SANCLEMENTE,811,389,1200,entre_semana,
2025-05-27,PEAJE TARAZA,2719,1407,4126,entre_semana,
2025-05-27,PEAJE TORO,1186,623,1809,entre_semana,
2025-05-27,PEAJE TUNEL LA LINEA QUINDIO,3800,0,3800,entre_semana,
2025-05-27,PEAJE TUNEL LA LINEA TOLIMA,4021,4021,8042,entre_semana,
2025-05-27,PEJE CARIMAGUA,2221,1185,3406,entre_semana,
2025-05-28,PEAJE  LA ESPERANZA,3474,1665,5139,entre_semana,4128.15
2025-05-28,PEAJE ARCABUCO,3163,1476,4639,entre_semana,4128.15
2025-05-28,PEAJE BICENTENARIO,1758,942,2700,entre_semana,4128.15
2025-05-28,PEAJE CANO,2295,1260,3555,entre_semana,4128.15
2025-05-28,PEAJE CASABLANCA,8041,4202,12243,entre_semana,4128.15
2025-05-28,PEAJE CERRITOS II,9801,5205,15006,entre_semana,4128.15
2025-05-28,PEAJE COCORNA,5540,2735,8275,entre_semana,4128.15
2025-05-28,PEAJE CURITI,3681,2027,5708,entre_semana,4128.15
2025-05-28,PEAJE EL BORDO,2674,1266,3940,entre_semana,4128.15
2025-05-28,PEAJE EL CORZO,8021,8021,16042,entre_semana,4128.15
2025-05-28,PEAJE EL CRUCERO,2057,1016,3073,entre_semana,4128.15
2025-05-28,PEAJE EL KORAN,4936,2750,7686,entre_semana,4128.15
2025-05-28,PEAJE GARZON 1,5778,5778,11556,entre_semana,4128.15
2025-05-28,PEAJE GARZON 2,6174,0,6174,entre_semana,4128.15
2025-05-28,PEAJE LA PARADA,0,0,0,entre_semana,4128.15
2025-05-28,PEAJE LAS FLORES,10885,5528,16413,entre_semana,4128.15
2025-05-28,PEAJE LOS CUROS,4224,2260,6484,entre_semana,4128.15
2025-05-28,PEAJE LOS LLANOS,3636,1781,5417,entre_semana,4128.15
2025-05-28,PEAJE OIBA,3385,1893,5278,entre_semana,4128.15
2025-05-28,PEAJE PLATANAL,2151,1312,3463,entre_semana,4128.15
2025-05-28,PEAJE PUERTO TRIUNFO,4284,2159,6443,entre_semana,4128.15
2025-05-28,PEAJE RINCON HONDO,1206,619,1825,entre_semana,4128.15
2025-05-28,PEAJE RIO BLANCO,1623,959,2582,entre_semana,4128.15
2025-05-28,PEAJE RIO BOGOTA,19145,19145,38290,entre_semana,4128.15
2025-05-28,PEAJE RIO FRIO,760,367,1127,entre_semana,4128.15
2025-05-28,PEAJE SABOYA,2257,1282,3539,entre_semana,4128.15
2025-05-28,PEAJE SACHICA,3534,1623,5157,entre_semana,4128.15
2025-05-28,PEAJE SAN DIEGO,3545,1765,5310,entre_semana,4128.15
2025-05-28,PEAJE SAN JUAN,4866,2570,7436,entre_semana,4128.15
2025-05-28,PEAJE SANCLEMENTE,736,368,1104,entre_semana,4128.15
2025-05-28,PEAJE TARAZA,2814,1387,4201,entre_semana,4128.15
2025-05-28,PEAJE TORO,1188,613,1801,entre_semana,4128.15
2025-05-28,PEAJE TUNEL LA LINEA QUINDIO,3947,0,3947,entre_semana,4128.15
2025-05-28,PEAJE TUNEL LA LINEA TOLIMA,3829,3829,7658,entre_semana,4128.15
2025-05-28,PEJE CARIMAGUA,2235,1075,3310,entre_semana,4128.15
2025-05-29,PEAJE  LA ESPERANZA,3524,1726,5250,entre_semana,4126.44
2025-05-29,PEAJE ARCABUCO,3612,1712,5324,entre_semana,4126.44
2025-05-29,PEAJE BICENTENARIO,2057,1110,3167,entre_semana,4126.44
2025-05-29,PEAJE CANO,2386,1177,3563,entre_semana,4126.44
2025-05-29,PEAJE CASABLANCA,8557,4555,13112,entre_semana,4126.44
2025-05-29,PEAJE CERRITOS II,10908,5956,16864,entre_semana,4126.44
2025-05-29,PEAJE COCORNA,5736,2819,8555,entre_semana,4126.44
2025-05-29,PEAJE CURITI,4084,2249,6333,entre_semana,4126.44
2025-05-29,PEAJE EL BORDO,3041,1430,4471,entre_semana,4126.44
2025-05-29,PEAJE EL CORZO,8920,8920,17840,entre_semana,4126.44
2025-05-29,PEAJE EL CRUCERO,2202,1067,3269,entre_semana,4126.44
2025-05-29,PEAJE EL KORAN,5554,2803,8357,entre_semana,4126.44
2025-05-29,PEAJE GARZON 1,5925,5925,11850,entre_semana,4126.44
2025-05-29,PEAJE GARZON 2,6317,0,6317,entre_semana,4126.44
2025-05-29,PEAJE LA PARADA,0,0,0,entre_semana,4126.44
2025-05-29,PEAJE LAS FLORES,11050,5658,16708,entre_semana,4126.44
2025-05-29,PEAJE LOS CUROS,4588,2390,6978,entre_semana,4126.44
2025-05-29,PEAJE LOS LLANOS,3516,1571,5087,entre_semana,4126.44
2025-05-29,PEAJE OIBA,3749,2051,5800,entre_semana,4126.44
2025-05-29,PEAJE PLATANAL,1640,973,2613,entre_semana,4126.44
2025-05-29,PEAJE PUERTO TRIUNFO,4625,2332,6957,entre_semana,4126.44
2025-05-29,PEAJE RINCON HONDO,1401,878,2279,entre_semana,4126.44
2025-05-29,PEAJE RIO BLANCO,2732,1387,4119,entre_semana,4126.44
2025-05-29,PEAJE RIO BOGOTA,22060,22060,44120,entre_semana,4126.44
2025-05-29,PEAJE RIO FRIO,847,380,1227,entre_semana,4126.44
2025-05-29,PEAJE SABOYA,2577,1399,3976,entre_semana,4126.44
2025-05-29,PEAJE SACHICA,3919,1849,5768,entre_semana,4126.44
2025-05-29,PEAJE SAN DIEGO,3332,1587,4919,entre_semana,4126.44
2025-05-29,PEAJE SAN JUAN,4896,3352,8248,entre_semana,4126.44
2025-05-29,PEAJE SANCLEMENTE,706,362,1068,entre_semana,4126.44
2025-05-29,PEAJE TARAZA,2678,1489,4167,entre_semana,4126.44
2025-05-29,PEAJE TORO,1212,681,1893,entre_semana,4126.44
2025-05-29,PEAJE TUNEL LA LINEA QUINDIO,4348,0,4348,entre_semana,4126.44
2025-05-29,PEAJE TUNEL LA LINEA TOLIMA,3863,3863,7726,entre_semana,4126.44
2025-05-29,PEJE CARIMAGUA,2409,1108,3517,entre_semana,4126.44
2025-05-30,PEAJE  LA ESPERANZA,4695,2360,7055,entre_semana,4106.79
2025-05-30,PEAJE ARCABUCO,5225,2164,7389,entre_semana,4106.79
2025-05-30,PEAJE BICENTENARIO,2768,1615,4383,entre_semana,4106.79
2025-05-30,PEAJE CANO,2786,1454,4240,entre_semana,4106.79
2025-05-30,PEAJE CASABLANCA,10900,6553,17453,entre_semana,4106.79
2025-05-30,PEAJE CERRITOS II,13474,7727,21201,entre_semana,4106.79
2025-05-30,PEAJE COCORNA,6461,3336,9797,entre_semana,4106.79
2025-05-30,PEAJE CURITI,5447,2479,7926,entre_semana,4106.79
2025-05-30,PEAJE EL BORDO,3652,1759,5411,entre_semana,4106.79
2025-05-30,PEAJE EL CORZO,10108,10108,20216,entre_semana,4106.79
2025-05-30,PEAJE EL CRUCERO,2531,1332,3863,entre_semana,4106.79
2025-05-30,PEAJE EL KORAN,5783,2527,8310,entre_semana,4106.79
2025-05-30,PEAJE GARZON 1,7061,7061,14122,entre_semana,4106.79
2025-05-30,PEAJE GARZON 2,7070,0,7070,entre_semana,4106.79
2025-05-30,PEAJE LA PARADA,0,0,0,entre_semana,4106.79
2025-05-30,PEAJE LAS FLORES,12433,6320,18753,entre_semana,4106.79
2025-05-30,PEAJE LOS CUROS,6088,2721,8809,entre_semana,4106.79
2025-05-30,PEAJE LOS LLANOS,3977,2049,6026,entre_semana,4106.79
2025-05-30,PEAJE OIBA,4612,2456,7068,entre_semana,4106.79
2025-05-30,PEAJE PLATANAL,2536,1341,3877,entre_semana,4106.79
2025-05-30,PEAJE PUERTO TRIUNFO,4864,2336,7200,entre_semana,4106.79
2025-05-30,PEAJE RINCON HONDO,2480,1502,3982,entre_semana,4106.79
2025-05-30,PEAJE RIO BLANCO,3676,1817,5493,entre_semana,4106.79
2025-05-30,PEAJE RIO BOGOTA,28738,28738,57476,entre_semana,4106.79
2025-05-30,PEAJE RIO FRIO,1058,493,1551,entre_semana,4106.79
2025-05-30,PEAJE SABOYA,3182,1924,5106,entre_semana,4106.79
2025-05-30,PEAJE SACHICA,5569,3141,8710,entre_semana,4106.79
2025-05-30,PEAJE SAN DIEGO,5147,1976,7123,entre_semana,4106.79
2025-05-30,PEAJE SAN JUAN,6035,3387,9422,entre_semana,4106.79
2025-05-30,PEAJE SANCLEMENTE,875,438,1313,entre_semana,4106.79
2025-05-30,PEAJE TARAZA,3212,1671,4883,entre_semana,4106.79
2025-05-30,PEAJE TORO,1343,718,2061,entre_semana,4106.79
2025-05-30,PEAJE TUNEL LA LINEA QUINDIO,4339,0,4339,entre_semana,4106.79
2025-05-30,PEAJE TUNEL LA LINEA TOLIMA,4052,4052,8104,entre_semana,4106.79
2025-05-30,PEJE CARIMAGUA,2398,1288,3686,entre_semana,4106.79
2025-05-31,PEAJE  LA ESPERANZA,4430,2243,6673,fin_de_semana,4148.72
2025-05-31,PEAJE ARCABUCO,4978,1714,6692,fin_de_semana,4148.72
2025-05-31,PEAJE BICENTENARIO,2400,1488,3888,fin_de_semana,4148.72
2025-05-31,PEAJE CANO,2644,1199,3843,fin_de_semana,4148.72
2025-05-31,PEAJE CASABLANCA,11347,7058,18405,fin_de_semana,4148.72
2025-05-31,PEAJE CERRITOS II,12047,6689,18736,fin_de_semana,4148.72
2025-05-31,PEAJE COCORNA,5916,3231,9147,fin_de_semana,4148.72
2025-05-31,PEAJE CURITI,5066,2006,7072,fin_de_semana,4148.72
2025-05-31,PEAJE EL BORDO,3297,1561,4858,fin_de_semana,4148.72
2025-05-31,PEAJE EL CORZO,8582,8582,17164,fin_de_semana,4148.72
2025-05-31,PEAJE EL CRUCERO,2606,1264,3870,fin_de_semana,4148.72
2025-05-31,PEAJE EL KORAN,4404,2259,6663,fin_de_semana,4148.72
2025-05-31,PEAJE GARZON 1,6544,6544,13088,fin_de_semana,4148.72
2025-05-31,PEAJE GARZON 2,5776,0,5776,fin_de_semana,4148.72
2025-05-31,PEAJE LA PARADA,0,0,0,fin_de_semana,4148.72
2025-05-31,PEAJE LAS FLORES,10430,5232,15662,fin_de_semana,4148.72
2025-05-31,PEAJE LOS CUROS,5591,2236,7827,fin_de_semana,4148.72
2025-05-31,PEAJE LOS LLANOS,2781,1397,4178,fin_de_semana,4148.72
2025-05-31,PEAJE OIBA,3892,2167,6059,fin_de_semana,4148.72
2025-05-31,PEAJE PLATANAL,2056,1032,3088,fin_de_semana,4148.72
2025-05-31,PEAJE PUERTO TRIUNFO,3666,1867,5533,fin_de_semana,4148.72
2025-05-31,PEAJE RINCON HONDO,1480,728,2208,fin_de_semana,4148.72
2025-05-31,PEAJE RIO BLANCO,2848,1384,4232,fin_de_semana,4148.72
2025-05-31,PEAJE RIO BOGOTA,30224,30224,60448,fin_de_semana,4148.72
2025-05-31,PEAJE RIO FRIO,1082,662,1744,fin_de_semana,4148.72
2025-05-31,PEAJE SABOYA,3007,2046,5053,fin_de_semana,4148.72
2025-05-31,PEAJE SACHICA,6169,3943,10112,fin_de_semana,4148.72
2025-05-31,PEAJE SAN DIEGO,4020,1726,5746,fin_de_semana,4148.72
2025-05-31,PEAJE SAN JUAN,5568,3081,8649,fin_de_semana,4148.72
2025-05-31,PEAJE SANCLEMENTE,954,512,1466,fin_de_semana,4148.72
2025-05-31,PEAJE TARAZA,1957,805,2762,fin_de_semana,4148.72
2025-05-31,PEAJE TORO,1147,591,1738,fin_de_semana,4148.72
2025-05-31,PEAJE TUNEL LA LINEA QUINDIO,3809,0,3809,fin_de_semana,4148.72
2025-05-31,PEAJE TUNEL LA LINEA TOLIMA,3212,3212,6424,fin_de_semana,4148.72
2025-05-31,PEJE CARIMAGUA,1851,1140,2991,fin_de_semana,4148.72
2025-06-01,PEAJE  LA ESPERANZA,4149,2137,6286,fin_de_semana,
2025-06-01,PEAJE ARCABUCO,4160,2021,6181,fin_de_semana,
2025-06-01,PEAJE BICENTENARIO,1923,962,2885,fin_de_semana,
2025-06-01,PEAJE CANO,2360,1240,3600,fin_de_semana,
2025-06-01,PEAJE CASABLANCA,10049,5085,15134,fin_de_semana,
2025-06-01,PEAJE CERRITOS II,10167,5357,15524,fin_de_semana,
2025-06-01,PEAJE COCORNA,5534,2613,8147,fin_de_semana,
2025-06-01,PEAJE CURITI,4316,2230,6546,fin_de_semana,
2025-06-01,PEAJE EL BORDO,2755,1319,4074,fin_de_semana,
2025-06-01,PEAJE EL CORZO,11110,11110,22220,fin_de_semana,
2025-06-01,PEAJE EL CRUCERO,2110,979,3089,fin_de_semana,
2025-06-01,PEAJE EL KORAN,5033,2296,7329,fin_de_semana,
2025-06-01,PEAJE GARZON 1,4219,4219,8438,fin_de_semana,
2025-06-01,PEAJE GARZON 2,4146,0,4146,fin_de_semana,
2025-06-01,PEAJE LA PARADA,0,0,0,fin_de_semana,
2025-06-01,PEAJE LAS FLORES,7393,3704,11097,fin_de_semana,
2025-06-01,PEAJE LOS CUROS,4586,2302,6888,fin_de_semana,
2025-06-01,PEAJE LOS LLANOS,3126,1673,4799,fin_de_semana,
2025-06-01,PEAJE OIBA,3190,1722,4912,fin_de_semana,
2025-06-01,PEAJE PLATANAL,1775,927,2702,fin_de_semana,
2025-06-01,PEAJE PUERTO TRIUNFO,3130,1654,4784,fin_de_semana,
2025-06-01,PEAJE RINCON HONDO,1415,715,2130,fin_de_semana,
2025-06-01,PEAJE RIO BLANCO,2623,1282,3905,fin_de_semana,
2025-06-01,PEAJE RIO BOGOTA,24096,24096,48192,fin_de_semana,
2025-06-01,PEAJE RIO FRIO,967,545,1512,fin_de_semana,
2025-06-01,PEAJE SABOYA,2502,1261,3763,fin_de_semana,
2025-06-01,PEAJE SACHICA,6916,3320,10236,fin_de_semana,
2025-06-01,PEAJE SAN DIEGO,2947,1489,4436,fin_de_semana,
2025-06-01,PEAJE SAN JUAN,4246,2060,6306,fin_de_semana,
2025-06-01,PEAJE SANCLEMENTE,749,369,1118,fin_de_semana,
2025-06-01,PEAJE TARAZA,2433,1070,3503,fin_de_semana,
2025-06-01,PEAJE TORO,1222,623,1845,fin_de_semana,
2025-06-01,PEAJE TUNEL LA LINEA QUINDIO,3126,0,3126,fin_de_semana,
2025-06-01,PEAJE TUNEL LA LINEA TOLIMA,3053,3053,6106,fin_de_semana,
2025-06-01,PEJE CARIMAGUA,1864,1026,2890,fin_de_semana,
2025-06-02,PEAJE  LA ESPERANZA,3597,1964,5561,festivo,
2025-06-02,PEAJE ARCABUCO,5917,3755,9672,festivo,
2025-06-02,PEAJE BICENTENARIO,3069,852,3921,festivo,
2025-06-02,PEAJE CANO,2862,1506,4368,festivo,
2025-06-02,PEAJE CASABLANCA,12254,4445,16699,festivo,
2025-06-02,PEAJE CERRITOS II,11052,5981,17033,festivo,
2025-06-02,PEAJE COCORNA,6555,2222,8777,festivo,
2025-06-02,PEAJE CURITI,5526,3625,9151,festivo,
2025-06-02,PEAJE EL BORDO,3452,1845,5297,festivo,
2025-06-02,PEAJE EL CORZO,12803,12803,25606,festivo,
2025-06-02,PEAJE EL CRUCERO,2913,1461,4374,festivo,
2025-06-02,PEAJE EL KORAN,4130,1569,5699,festivo,
2025-06-02,PEAJE GARZON 1,3949,3949,7898,festivo,
2025-06-02,PEAJE GARZON 2,5656,0,5656,festivo,
2025-06-02,PEAJE LA PARADA,0,0,0,festivo,
2025-06-02,PEAJE LAS FLORES,8389,4017,12406,festivo,
2025-06-02,PEAJE LOS CUROS,6146,3924,10070,festivo,
2025-06-02,PEAJE LOS LLANOS,2676,1645,4321,festivo,
2025-06-02,PEAJE OIBA,4094,1730,5824,festivo,
2025-06-02,PEAJE PLATANAL,1875,978,2853,festivo,
2025-06-02,PEAJE PUERTO TRIUNFO,3879,1827,5706,festivo,
2025-06-02,PEAJE RINCON HONDO,2051,851,2902,festivo,
2025-06-02,PEAJE RIO BLANCO,2739,1307,4046,festivo,
2025-06-02,PEAJE RIO BOGOTA,15873,15873,31746,festivo,
2025-06-02,PEAJE RIO FRIO,1101,404,1505,festivo,
2025-06-02,PEAJE SABOYA,3532,917,4449,festivo,
2025-06-02,PEAJE SACHICA,6501,2063,8564,festivo,
2025-06-02,PEAJE SAN DIEGO,3893,2178,6071,festivo,
2025-06-02,PEAJE SAN JUAN,5630,2834,8464,festivo,
2025-06-02,PEAJE SANCLEMENTE,1057,480,1537,festivo,
2025-06-02,PEAJE TARAZA,1752,796,2548,festivo,
2025-06-02,PEAJE TORO,1148,596,1744,festivo,
2025-06-02,PEAJE TUNEL LA LINEA QUINDIO,3638,0,3638,festivo,
2025-06-02,PEAJE TUNEL LA LINEA TOLIMA,2938,2938,5876,festivo,
2025-06-02,PEJE CARIMAGUA,1238,634,1872,festivo,
2025-06-03,PEAJE  LA ESPERANZA,3759,1921,5680,entre_semana,
2025-06-03,PEAJE ARCABUCO,3771,1872,5643,entre_semana,
2025-06-03,PEAJE BICENTENARIO,1975,953,2928,entre_semana,
2025-06-03,PEAJE CANO,2391,979,3370,entre_semana,
2025-06-03,PEAJE CASABLANCA,8817,4360,13177,entre_semana,
2025-06-03,PEAJE CERRITOS II,11427,6226,17653,entre_semana,
2025-06-03,PEAJE COCORNA,5166,2676,7842,entre_semana,
2025-06-03,PEAJE CURITI,4194,2255,6449,entre_semana,
2025-06-03,PEAJE EL BORDO,3314,1792,5106,entre_semana,
2025-06-03,PEAJE EL CORZO,9702,9702,19404,entre_semana,
2025-06-03,PEAJE EL CRUCERO,2093,1033,3126,entre_semana,
2025-06-03,PEAJE EL KORAN,4867,2558,7425,entre_semana,
2025-06-03,PEAJE GARZON 1,5952,5952,11904,entre_semana,
2025-06-03,PEAJE GARZON 2,6366,0,6366,entre_semana,
2025-06-03,PEAJE LA PARADA,0,0,0,entre_semana,
2025-06-03,PEAJE LAS FLORES,10999,5479,16478,entre_semana,
2025-06-03,PEAJE LOS CUROS,4777,2439,7216,entre_semana,
2025-06-03,PEAJE LOS LLANOS,2854,1221,4075,entre_semana,
2025-06-03,PEAJE OIBA,3727,1877,5604,entre_semana,
2025-06-03,PEAJE PLATANAL,1678,879,2557,entre_semana,
2025-06-03,PEAJE PUERTO TRIUNFO,4136,2120,6256,entre_semana,
